Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
180, 15,1.12455e+10,1.68241e+09,4.1435e+09,1.90095e+09,6.76148e+07,3.19543e+09,2.23201e+08,1.13235e+09,1.52127e+08
181, 16,1.09817e+10,1.63556e+09,4.16907e+09,1.73775e+09,5.52712e+07,2.95893e+09,1.90886e+08,9.47788e+08,1.26949e+08
182, 16,1.05471e+10,1.57401e+09,4.11445e+09,1.56651e+09,4.62944e+07,2.71855e+09,1.62987e+08,8.02481e+08,1.0699e+08
183, 16,1.0294e+10,1.4835e+09,4.05391e+09,1.37248e+09,4.0362e+07,2.45935e+09,1.41719e+08,6.94605e+08,9.31084e+07
184, 16,1.07492e+10,1.38894e+09,4.22195e+09,1.1424e+09,3.60865e+07,2.07404e+09,1.25518e+08,6.19194e+08,8.26324e+07
185, 16,1.02127e+10,1.06662e+09,4.27591e+09,1.41042e+09,4.84736e+07,2.38646e+09,1.44505e+08,7.42623e+08,1.00845e+08
186, 16,1.00176e+10,1.10584e+09,4.26952e+09,1.92688e+09,8.07179e+07,2.64121e+09,2.16277e+08,1.13216e+09,1.56069e+08
187, 16,9.49558e+09,1.12101e+09,4.24457e+09,2.42998e+09,8.93327e+07,2.66186e+09,2.62682e+08,1.40138e+09,2.03274e+08
188, 16,9.23431e+09,1.21556e+09,4.22691e+09,3.08288e+09,1.04479e+08,2.71452e+09,3.15722e+08,1.66868e+09,2.53371e+08
189, 16,8.9178e+09,1.3348e+09,4.06242e+09,3.53011e+09,1.32163e+08,3.10694e+09,3.90418e+08,2.04036e+09,3.39048e+08
190, 16,9.11129e+09,1.53267e+09,4.13633e+09,3.11021e+09,9.5887e+07,2.90881e+09,3.1186e+08,1.62729e+09,2.52417e+08
191, 16,9.28718e+09,1.70866e+09,4.07952e+09,2.81566e+09,7.72844e+07,2.64521e+09,2.62175e+08,1.3657e+09,2.11142e+08
192, 16,9.28099e+09,1.77606e+09,4.06085e+09,2.58231e+09,5.85495e+07,2.38934e+09,2.20197e+08,1.1572e+09,1.77423e+08
193, 17,9.064e+09,1.65649e+09,4.07764e+09,2.34519e+09,4.54852e+07,2.13647e+09,1.85094e+08,9.74401e+08,1.50496e+08
194, 17,8.85015e+09,1.53502e+09,3.98861e+09,2.09274e+09,3.66912e+07,1.89644e+09,1.54953e+08,8.16791e+08,1.26417e+08
195, 17,8.767e+09,1.35174e+09,3.90227e+09,1.80671e+09,3.08763e+07,1.65045e+09,1.31047e+08,7.07479e+08,1.08535e+08
196, 17,9.16072e+09,1.35172e+09,3.97546e+09,1.47334e+09,2.69391e+07,1.38818e+09,1.15883e+08,6.30445e+08,9.71611e+07
197, 17,8.35023e+09,1.20052e+09,3.87968e+09,2.0168e+09,3.67818e+07,1.84942e+09,1.33383e+08,7.41233e+08,1.15564e+08
198, 17,8.17385e+09,1.21852e+09,3.75681e+09,2.75362e+09,6.19736e+07,2.41454e+09,1.98175e+08,1.04201e+09,1.73086e+08
199, 17,8.10416e+09,1.36932e+09,3.61197e+09,3.32535e+09,7.87955e+07,2.83555e+09,2.45652e+08,1.24576e+09,2.11446e+08
200, 17,7.90412e+09,1.56994e+09,3.70305e+09,3.74615e+09,9.28969e+07,3.34254e+09,3.08522e+08,1.47846e+09,2.74997e+08
201, 17,7.83369e+09,1.66055e+09,3.65686e+09,3.97907e+09,1.20386e+08,3.68024e+09,3.84451e+08,1.77237e+09,3.54424e+08
202, 17,8.53682e+09,1.63028e+09,3.71239e+09,3.35083e+09,9.00541e+07,3.27953e+09,2.99512e+08,1.38713e+09,2.82233e+08
203, 17,9.09581e+09,1.70956e+09,3.50442e+09,2.97088e+09,7.03224e+07,2.98366e+09,2.38101e+08,1.14662e+09,2.22307e+08
204, 17,9.45916e+09,1.59561e+09,3.44778e+09,2.67764e+09,5.88321e+07,2.75755e+09,2.00173e+08,9.46855e+08,1.88348e+08
205, 18,9.43258e+09,1.56848e+09,3.42232e+09,2.41243e+09,4.94514e+07,2.53903e+09,1.68795e+08,7.99012e+08,1.5944e+08
206, 18,9.17955e+09,1.34628e+09,3.45237e+09,2.14746e+09,4.04351e+07,2.31763e+09,1.43512e+08,6.59598e+08,1.32998e+08
207, 18,9.0991e+09,1.10355e+09,3.47511e+09,1.86963e+09,3.3313e+07,2.08362e+09,1.23069e+08,5.7012e+08,1.12849e+08
208, 18,9.65052e+09,9.27075e+08,3.64493e+09,1.56274e+09,2.68918e+07,1.81894e+09,1.09297e+08,5.0884e+08,9.88707e+07
209, 18,8.99576e+09,9.66185e+08,3.95449e+09,1.85861e+09,3.39882e+07,2.13663e+09,1.30421e+08,6.28326e+08,1.26393e+08
210, 18,8.82103e+09,1.22267e+09,3.84832e+09,2.542e+09,6.01344e+07,2.63749e+09,1.99014e+08,9.83061e+08,1.91193e+08
211, 18,8.43583e+09,1.4808e+09,3.9491e+09,3.23117e+09,7.00331e+07,2.88979e+09,2.42487e+08,1.25347e+09,2.31356e+08
212, 18,8.23792e+09,1.65989e+09,3.99173e+09,3.87579e+09,8.82058e+07,3.30163e+09,3.08428e+08,1.57347e+09,2.75884e+08
213, 18,7.77071e+09,1.68897e+09,3.88104e+09,4.34332e+09,1.25614e+08,3.97071e+09,3.82417e+08,2.0187e+09,3.29817e+08
214, 18,8.15534e+09,1.86702e+09,3.96113e+09,3.77353e+09,9.25769e+07,3.67978e+09,3.12926e+08,1.53748e+09,2.68383e+08
215, 18,8.60142e+09,1.6183e+09,4.0411e+09,3.34307e+09,7.39489e+07,3.3389e+09,2.61747e+08,1.26316e+09,2.20606e+08
216, 18,8.65979e+09,1.46124e+09,4.05801e+09,2.95031e+09,6.08525e+07,3.04092e+09,2.22776e+08,1.07382e+09,1.87205e+08
217, 19,8.42665e+09,1.388e+09,4.00004e+09,2.57847e+09,5.07456e+07,2.75598e+09,1.90607e+08,9.07987e+08,1.59494e+08
218, 19,7.95058e+09,1.20342e+09,3.94718e+09,2.2154e+09,3.72441e+07,2.47462e+09,1.63842e+08,7.74728e+08,1.36201e+08
219, 19,7.93912e+09,9.83487e+08,3.83178e+09,1.8636e+09,3.14086e+07,2.17443e+09,1.42199e+08,6.811e+08,1.17801e+08
220, 19,8.59235e+09,8.8131e+08,3.91015e+09,1.50655e+09,2.69364e+07,1.85047e+09,1.26721e+08,6.12131e+08,1.04427e+08
221, 19,8.32961e+09,7.85264e+08,3.93312e+09,1.79349e+09,3.75189e+07,2.27894e+09,1.51226e+08,7.4868e+08,1.27071e+08
222, 19,8.16252e+09,9.62811e+08,3.89663e+09,2.71786e+09,5.53717e+07,2.78993e+09,2.28238e+08,1.144e+09,2.00767e+08
223, 19,8.09953e+09,1.14305e+09,3.9546e+09,3.46933e+09,7.31735e+07,3.04193e+09,2.94106e+08,1.39816e+09,2.67833e+08
224, 19,8.20104e+09,1.23448e+09,3.92279e+09,4.38182e+09,1.11155e+08,3.24173e+09,3.8881e+08,1.66041e+09,3.45675e+08
225, 19,8.01522e+09,1.2654e+09,3.96645e+09,5.08199e+09,1.76045e+08,3.37077e+09,5.05555e+08,2.06328e+09,4.62201e+08
226, 19,8.45343e+09,1.23867e+09,4.19967e+09,4.4916e+09,1.39577e+08,2.82305e+09,3.82323e+08,1.67536e+09,3.64342e+08
227, 19,8.46289e+09,1.28496e+09,4.37504e+09,4.06796e+09,1.07047e+08,2.55557e+09,3.18214e+08,1.37411e+09,2.86108e+08
228, 19,8.36509e+09,1.35839e+09,4.30094e+09,3.67624e+09,8.79941e+07,2.35744e+09,2.72459e+08,1.13963e+09,2.28558e+08
229, 20,8.09091e+09,1.42211e+09,4.16147e+09,3.29769e+09,5.05359e+07,2.16431e+09,2.34268e+08,9.54915e+08,1.8866e+08
230, 20,7.87999e+09,1.32585e+09,3.92364e+09,2.91519e+09,3.84313e+07,1.96526e+09,2.03163e+08,8.06031e+08,1.56698e+08
231, 20,7.76226e+09,1.10116e+09,3.77769e+09,2.50995e+09,2.90681e+07,1.74685e+09,1.79258e+08,6.90399e+08,1.35504e+08
232, 20,8.24579e+09,1.08437e+09,3.80333e+09,2.05892e+09,2.4595e+07,1.49778e+09,1.61026e+08,6.01453e+08,1.19947e+08
233, 20,7.79512e+09,9.98048e+08,3.92181e+09,2.38678e+09,3.11775e+07,1.84925e+09,1.91412e+08,7.26066e+08,1.44759e+08
234, 20,7.83775e+09,8.74904e+08,3.88604e+09,3.21819e+09,5.16697e+07,2.3198e+09,3.02002e+08,1.05075e+09,1.96377e+08
235, 20,7.9019e+09,9.82823e+08,4.04437e+09,4.06335e+09,7.92955e+07,2.6004e+09,3.32642e+08,1.33561e+09,2.24976e+08
236, 20,8.07485e+09,1.09613e+09,4.20618e+09,4.7302e+09,1.04922e+08,3.14206e+09,3.37766e+08,1.63402e+09,2.78829e+08
237, 20,8.0467e+09,1.30546e+09,4.109e+09,5.20619e+09,1.4771e+08,3.7501e+09,3.85629e+08,1.98066e+09,3.43694e+08
238, 20,8.68636e+09,1.43649e+09,4.26161e+09,4.61516e+09,9.69659e+07,3.28296e+09,3.18219e+08,1.57175e+09,2.67695e+08
239, 20,9.16347e+09,1.4198e+09,4.3174e+09,4.17652e+09,8.4476e+07,2.99361e+09,2.62398e+08,1.30934e+09,2.12015e+08
240, 20,9.47598e+09,1.38951e+09,4.23782e+09,3.79103e+09,7.26925e+07,2.75734e+09,2.19198e+08,1.09405e+09,1.76263e+08
241, 21,9.54812e+09,1.38408e+09,4.18855e+09,3.43299e+09,5.9816e+07,2.53001e+09,1.79326e+08,9.07263e+08,1.49252e+08
242, 21,9.26309e+09,1.29717e+09,4.02091e+09,3.0873e+09,4.61801e+07,2.2926e+09,1.47344e+08,7.73544e+08,1.25906e+08
243, 21,9.14702e+09,1.22914e+09,3.8453e+09,2.7181e+09,3.58928e+07,2.03106e+09,1.25288e+08,6.66734e+08,1.08751e+08
244, 21,9.68683e+09,1.18442e+09,3.88619e+09,2.29415e+09,2.72405e+07,1.73532e+09,1.10055e+08,5.8976e+08,9.57922e+07
245, 21,8.94655e+09,1.02989e+09,4.03055e+09,2.63172e+09,3.93173e+07,2.19219e+09,1.3049e+08,7.16899e+08,1.20419e+08
246, 21,8.75737e+09,1.24782e+09,3.8994e+09,3.32735e+09,6.85659e+07,2.57659e+09,1.91263e+08,1.0292e+09,1.80711e+08
247, 21,8.58567e+09,1.42946e+09,3.96033e+09,4.07702e+09,6.72727e+07,2.52853e+09,2.27139e+08,1.24124e+09,2.24636e+08
248, 21,8.56762e+09,1.5886e+09,3.98706e+09,4.90076e+09,7.91673e+07,2.6694e+09,2.85459e+08,1.50949e+09,2.80628e+08
249, 21,8.64573e+09,1.67811e+09,3.96934e+09,5.47221e+09,1.03298e+08,2.55725e+09,3.81823e+08,1.81543e+09,3.57791e+08
250, 21,9.15572e+09,1.79881e+09,4.21705e+09,4.58251e+09,7.39847e+07,2.14736e+09,3.15245e+08,1.42026e+09,2.95608e+08
251, 21,9.73511e+09,1.76047e+09,4.14827e+09,4.09122e+09,5.99207e+07,1.865e+09,2.69216e+08,1.15973e+09,2.48533e+08
252, 21,9.795e+09,1.61864e+09,4.07985e+09,3.71415e+09,4.91646e+07,1.63132e+09,2.25374e+08,9.74478e+08,2.07937e+08
253, 22,9.67577e+09,1.33062e+09,4.06514e+09,3.3324e+09,3.84392e+07,1.41226e+09,1.8439e+08,8.26502e+08,1.79647e+08
254, 22,9.32822e+09,1.0755e+09,4.00353e+09,2.99011e+09,3.18049e+07,1.20533e+09,1.53842e+08,7.14513e+08,1.56734e+08
255, 22,9.27373e+09,9.22083e+08,3.91095e+09,2.63858e+09,2.69407e+07,9.85564e+08,1.33344e+08,6.22425e+08,1.38357e+08
256, 22,9.94649e+09,8.38368e+08,4.02041e+09,2.27232e+09,2.35058e+07,7.48654e+08,1.19451e+08,5.56179e+08,1.2303e+08
257, 22,9.90766e+09,8.00354e+08,4.07369e+09,2.67815e+09,3.50182e+07,8.27943e+08,1.42713e+08,7.06681e+08,1.50532e+08
258, 22,9.88249e+09,9.47776e+08,4.19886e+09,2.68637e+09,7.78639e+07,1.12893e+09,2.17534e+08,1.10405e+09,2.56073e+08
259, 22,9.73234e+09,1.21642e+09,3.97176e+09,2.97862e+09,1.15137e+08,1.2777e+09,2.8733e+08,1.4277e+09,3.30981e+08
260, 22,9.62284e+09,1.35976e+09,3.89617e+09,3.71822e+09,9.03178e+07,1.41773e+09,3.53905e+08,1.80372e+09,4.41334e+08
261, 22,9.24195e+09,1.52257e+09,3.73496e+09,4.51574e+09,1.24157e+08,1.69689e+09,4.25752e+08,2.24461e+09,5.48468e+08
262, 22,9.68273e+09,1.49406e+09,3.92262e+09,3.92896e+09,9.06044e+07,1.54131e+09,3.33897e+08,1.76168e+09,4.03978e+08
263, 22,9.75769e+09,1.33425e+09,4.01264e+09,3.47123e+09,6.99969e+07,1.43206e+09,2.68001e+08,1.48729e+09,3.00752e+08
264, 22,9.58193e+09,1.11233e+09,4.09498e+09,3.07085e+09,4.52363e+07,1.33062e+09,2.23365e+08,1.24629e+09,2.50803e+08
265, 23,9.33437e+09,9.45952e+08,4.1492e+09,2.67419e+09,3.54211e+07,1.22799e+09,1.89942e+08,1.07149e+09,2.10531e+08
266, 23,9.16032e+09,8.75144e+08,4.07228e+09,2.27256e+09,2.94228e+07,1.12341e+09,1.62829e+08,9.211e+08,1.79962e+08
267, 23,8.93902e+09,8.40197e+08,3.99969e+09,1.84693e+09,2.48639e+07,1.00784e+09,1.42693e+08,7.98874e+08,1.58571e+08
268, 23,9.41121e+09,8.69928e+08,4.10942e+09,1.38867e+09,2.13599e+07,8.72835e+08,1.30002e+08,7.20736e+08,1.41545e+08
269, 23,9.1839e+09,8.57685e+08,4.1592e+09,1.75262e+09,3.05209e+07,1.20725e+09,1.56836e+08,8.85571e+08,1.33e+08
270, 23,9.15663e+09,1.00895e+09,4.09878e+09,2.76913e+09,4.48774e+07,1.41194e+09,2.30477e+08,1.23927e+09,1.97953e+08
271, 23,9.12483e+09,1.22899e+09,4.09208e+09,3.67107e+09,5.07313e+07,1.75179e+09,2.59036e+08,1.47038e+09,2.33279e+08
272, 23,8.96569e+09,1.40167e+09,4.08965e+09,4.26869e+09,7.10621e+07,1.93356e+09,3.04215e+08,1.73797e+09,2.97279e+08
273, 23,8.52712e+09,1.54994e+09,3.91651e+09,4.91381e+09,9.23328e+07,2.35992e+09,3.57049e+08,2.1291e+09,3.40311e+08
274, 23,8.85338e+09,1.57823e+09,3.97634e+09,4.31061e+09,7.07466e+07,2.03004e+09,2.87249e+08,1.70048e+09,2.81685e+08
275, 23,8.96037e+09,1.61717e+09,3.94233e+09,3.91988e+09,5.81472e+07,1.81872e+09,2.45277e+08,1.43025e+09,2.3073e+08
276, 23,8.92273e+09,1.61913e+09,3.85384e+09,3.62138e+09,4.76735e+07,1.62361e+09,2.09139e+08,1.196e+09,1.94145e+08
277, 24,8.72741e+09,1.55954e+09,3.77663e+09,3.33943e+09,3.91802e+07,1.43535e+09,1.78685e+08,1.00276e+09,1.6411e+08
278, 24,8.51827e+09,1.43675e+09,3.66731e+09,3.05578e+09,3.17264e+07,1.24604e+09,1.51125e+08,8.44212e+08,1.37254e+08
279, 24,8.29075e+09,1.22637e+09,3.63835e+09,2.75486e+09,2.65146e+07,1.04379e+09,1.30398e+08,7.12353e+08,1.17219e+08
280, 24,8.88552e+09,1.20617e+09,3.71538e+09,2.42355e+09,2.31958e+07,8.22939e+08,1.15543e+08,6.23085e+08,1.03547e+08
281, 24,8.70888e+09,1.11654e+09,3.83317e+09,2.66451e+09,3.39328e+07,1.13292e+09,1.38019e+08,7.51595e+08,1.33091e+08
282, 24,8.83446e+09,1.21983e+09,3.85205e+09,3.06432e+09,5.84278e+07,1.66497e+09,2.08603e+08,1.10997e+09,2.06299e+08
283, 24,8.95463e+09,1.34114e+09,3.89973e+09,3.23177e+09,8.12548e+07,2.02098e+09,2.61814e+08,1.33274e+09,2.57075e+08
284, 24,8.98766e+09,1.54345e+09,3.84328e+09,3.31024e+09,1.01876e+08,2.53332e+09,3.35298e+08,1.63555e+09,3.14261e+08
285, 24,9.07657e+09,1.61714e+09,3.74228e+09,2.79568e+09,1.30572e+08,3.17974e+09,4.13688e+08,1.99593e+09,4.11415e+08
286, 24,9.74622e+09,1.6522e+09,3.83567e+09,2.38895e+09,8.81097e+07,2.79555e+09,3.32365e+08,1.57324e+09,3.34501e+08
287, 24,1.02686e+10,1.68551e+09,3.91341e+09,2.12866e+09,6.53568e+07,2.46885e+09,2.80931e+08,1.32006e+09,2.82621e+08
288, 24,1.03994e+10,1.76371e+09,3.89154e+09,1.92682e+09,5.00177e+07,2.27512e+09,2.33947e+08,1.09313e+09,2.4089e+08
289, 25,1.04075e+10,1.58777e+09,3.852e+09,1.73918e+09,3.72174e+07,2.0854e+09,2.00662e+08,9.11643e+08,2.08821e+08
290, 25,1.01241e+10,1.50153e+09,3.95352e+09,1.55648e+09,3.02958e+07,1.8876e+09,1.73386e+08,7.83434e+08,1.82707e+08
291, 25,9.97243e+09,1.28469e+09,3.85763e+09,1.36887e+09,2.52547e+07,1.66231e+09,1.50795e+08,6.89795e+08,1.61541e+08
292, 25,1.05585e+10,1.28191e+09,3.97724e+09,1.16789e+09,1.97076e+07,1.39239e+09,1.34021e+08,6.18393e+08,1.45216e+08
293, 25,1.00712e+10,1.16204e+09,4.05119e+09,1.2472e+09,2.78748e+07,1.68548e+09,1.61164e+08,7.6612e+08,1.62048e+08
294, 25,1.02238e+10,1.18715e+09,4.08077e+09,1.58714e+09,5.33781e+07,1.90548e+09,2.52542e+08,1.16568e+09,2.19117e+08
295, 25,9.92591e+09,1.40221e+09,4.06805e+09,2.14609e+09,7.29617e+07,2.05816e+09,2.95356e+08,1.38657e+09,2.43607e+08
296, 25,9.7951e+09,1.64067e+09,4.01087e+09,2.86603e+09,1.06591e+08,2.11282e+09,3.55134e+08,1.71714e+09,2.96918e+08
297, 25,9.42554e+09,1.77206e+09,3.74979e+09,3.73165e+09,1.42266e+08,2.40838e+09,4.37454e+08,2.10747e+09,3.81597e+08
298, 25,9.78414e+09,1.90471e+09,3.81655e+09,3.19419e+09,1.0935e+08,2.14651e+09,3.41352e+08,1.63459e+09,3.02384e+08
299, 25,9.98944e+09,2.00993e+09,3.88096e+09,2.84586e+09,8.34351e+07,1.96868e+09,2.76685e+08,1.27766e+09,2.51256e+08
300, 25,9.68047e+09,1.9378e+09,3.97388e+09,2.54189e+09,6.21861e+07,1.80569e+09,2.26336e+08,1.06391e+09,2.14488e+08
301, 26,9.2612e+09,1.79665e+09,3.9973e+09,2.26476e+09,4.66642e+07,1.62314e+09,1.86252e+08,8.7715e+08,1.8431e+08
302, 26,8.87001e+09,1.60229e+09,3.79101e+09,2.00654e+09,3.63173e+07,1.4701e+09,1.55849e+08,7.38002e+08,1.57811e+08
303, 26,8.4993e+09,1.40823e+09,3.68501e+09,1.73808e+09,2.9594e+07,1.31035e+09,1.34178e+08,6.35732e+08,1.38106e+08
304, 26,8.94996e+09,1.2098e+09,3.74827e+09,1.43763e+09,2.43806e+07,1.1354e+09,1.16679e+08,5.63487e+08,1.22312e+08
305, 26,8.56588e+09,9.92741e+08,3.65664e+09,1.77675e+09,2.89565e+07,1.30273e+09,1.38564e+08,6.70537e+08,1.63504e+08
306, 26,8.51677e+09,1.07746e+09,3.62223e+09,2.56151e+09,4.95312e+07,1.52095e+09,2.16026e+08,9.8399e+08,2.49508e+08
307, 26,8.48911e+09,1.12271e+09,3.74503e+09,3.12659e+09,5.68829e+07,1.68238e+09,2.59691e+08,1.2052e+09,2.79337e+08
308, 26,8.55461e+09,1.09232e+09,3.72152e+09,3.8951e+09,7.11232e+07,2.04034e+09,3.1682e+08,1.46407e+09,3.09078e+08
309, 26,8.20761e+09,1.2646e+09,3.74263e+09,4.5039e+09,9.50356e+07,2.1858e+09,4.06581e+08,1.942e+09,4.31448e+08
310, 26,8.45459e+09,1.49303e+09,3.83796e+09,3.99904e+09,6.97932e+07,1.91334e+09,3.17162e+08,1.53249e+09,3.07608e+08
311, 26,8.86265e+09,1.65408e+09,3.8742e+09,3.48929e+09,5.32352e+07,1.68479e+09,2.57095e+08,1.22414e+09,2.32537e+08
312, 26,9.02945e+09,1.65409e+09,3.85653e+09,3.01276e+09,4.10861e+07,1.47749e+09,2.09691e+08,1.01007e+09,1.88571e+08
313, 27,9.00243e+09,1.473e+09,3.84988e+09,2.69187e+09,3.17933e+07,1.28254e+09,1.74979e+08,8.50221e+08,1.57406e+08
314, 27,8.85839e+09,1.3821e+09,3.80535e+09,2.38443e+09,2.47094e+07,1.0968e+09,1.47144e+08,7.13102e+08,1.33205e+08
315, 27,8.56878e+09,1.18309e+09,3.70878e+09,2.06748e+09,1.9046e+07,9.11909e+08,1.26693e+08,6.08848e+08,1.1538e+08
316, 27,9.03994e+09,1.01932e+09,3.86546e+09,1.72466e+09,1.60863e+07,7.21621e+08,1.14e+08,5.38115e+08,1.02515e+08
317, 27,8.37332e+09,9.65492e+08,4.12033e+09,1.8408e+09,2.37327e+07,7.62256e+08,1.37845e+08,6.49533e+08,1.27397e+08
318, 27,8.12388e+09,1.12705e+09,4.02977e+09,1.94509e+09,4.72112e+07,1.21143e+09,2.14497e+08,9.96315e+08,1.96878e+08
319, 27,7.9854e+09,1.21763e+09,3.91511e+09,2.12258e+09,6.61221e+07,1.73019e+09,2.67869e+08,1.26169e+09,2.45728e+08
320, 27,8.17148e+09,1.26393e+09,3.75863e+09,2.69124e+09,7.7447e+07,2.22422e+09,3.19878e+08,1.58552e+09,2.95031e+08
321, 27,8.13556e+09,1.36065e+09,3.72328e+09,3.19767e+09,9.21394e+07,2.67132e+09,3.94483e+08,2.00388e+09,3.6464e+08
322, 27,8.47889e+09,1.50779e+09,3.85497e+09,2.92042e+09,5.65735e+07,2.45706e+09,3.05204e+08,1.60373e+09,2.82369e+08
323, 27,8.7976e+09,1.52885e+09,3.89617e+09,2.70505e+09,4.12724e+07,2.27862e+09,2.4567e+08,1.30998e+09,2.32788e+08
324, 27,8.96575e+09,1.57574e+09,3.78315e+09,2.517e+09,3.11643e+07,2.10449e+09,2.08969e+08,1.07782e+09,1.93005e+08
325, 28,8.90347e+09,1.5576e+09,3.74643e+09,2.33153e+09,2.45169e+07,1.92898e+09,1.78153e+08,9.1757e+08,1.60549e+08
326, 28,8.68616e+09,1.5654e+09,3.68063e+09,2.13975e+09,1.86619e+07,1.74212e+09,1.50104e+08,7.89074e+08,1.34669e+08
327, 28,8.6722e+09,1.33125e+09,3.59455e+09,1.92861e+09,1.48282e+07,1.52956e+09,1.27362e+08,6.87227e+08,1.14868e+08
328, 28,9.2904e+09,1.15088e+09,3.6652e+09,1.68585e+09,1.26202e+07,1.27994e+09,1.11594e+08,6.07926e+08,1.01832e+08
329, 28,9.04713e+09,1.0168e+09,3.733e+09,1.97321e+09,1.79732e+07,1.76023e+09,1.30603e+08,7.27506e+08,1.2671e+08
330, 28,9.08284e+09,1.13889e+09,3.75552e+09,2.45048e+09,3.66827e+07,2.17279e+09,1.99243e+08,1.06815e+09,1.95118e+08
331, 28,9.07294e+09,1.2236e+09,3.90633e+09,2.70567e+09,5.20133e+07,2.42174e+09,2.56171e+08,1.30353e+09,2.31264e+08
332, 28,9.28709e+09,1.17431e+09,3.9873e+09,2.38979e+09,5.87003e+07,2.73961e+09,3.29618e+08,1.55443e+09,2.89524e+08
333, 28,9.15886e+09,1.40076e+09,3.88323e+09,2.79091e+09,7.9213e+07,2.66074e+09,4.33138e+08,1.99391e+09,3.81965e+08
334, 28,9.37267e+09,1.65164e+09,4.02435e+09,2.44911e+09,6.34547e+07,2.30753e+09,3.3162e+08,1.56345e+09,2.92857e+08
335, 28,9.41422e+09,1.90038e+09,4.09547e+09,2.13077e+09,5.35286e+07,2.05798e+09,2.64976e+08,1.26521e+09,2.33275e+08
336, 28,9.33048e+09,1.83562e+09,4.10795e+09,1.91907e+09,4.48703e+07,1.83109e+09,2.21967e+08,1.06169e+09,1.91267e+08
337, 29,9.10644e+09,1.88095e+09,4.02499e+09,1.70478e+09,3.79784e+07,1.61649e+09,1.86036e+08,8.63177e+08,1.54158e+08
338, 29,8.61029e+09,1.67694e+09,3.89731e+09,1.47858e+09,3.28397e+07,1.4131e+09,1.5683e+08,7.11644e+08,1.29066e+08
339, 29,8.42062e+09,1.47579e+09,3.75229e+09,1.22377e+09,2.88882e+07,1.2113e+09,1.3358e+08,6.11583e+08,1.11464e+08
340, 29,8.99275e+09,1.21161e+09,3.80828e+09,9.38347e+08,2.56626e+07,1.00364e+09,1.16609e+08,5.33608e+08,9.9133e+07
341, 29,8.73955e+09,9.6368e+08,3.8903e+09,1.15715e+09,3.63501e+07,1.04894e+09,1.33713e+08,6.49197e+08,1.19022e+08
342, 29,8.51552e+09,1.03944e+09,3.83677e+09,1.73776e+09,5.95585e+07,1.53304e+09,1.89104e+08,9.55775e+08,1.7699e+08
343, 29,8.46186e+09,1.20101e+09,3.86706e+09,2.3048e+09,7.92188e+07,1.98752e+09,2.39208e+08,1.23688e+09,2.19462e+08
344, 29,8.41645e+09,1.48444e+09,3.71892e+09,3.07379e+09,8.39095e+07,2.48349e+09,2.89252e+08,1.50253e+09,2.56583e+08
345, 29,8.10244e+09,1.76611e+09,3.66612e+09,3.85882e+09,7.0198e+07,3.09442e+09,3.47782e+08,1.89465e+09,3.16316e+08
346, 29,8.24545e+09,1.91999e+09,3.69107e+09,3.38194e+09,5.4079e+07,2.83634e+09,2.81717e+08,1.49913e+09,2.66652e+08
347, 29,8.37107e+09,2.07389e+09,3.70079e+09,2.96255e+09,4.01233e+07,2.61278e+09,2.35216e+08,1.21523e+09,2.19945e+08
348, 29,8.27749e+09,2.09016e+09,3.60402e+09,2.72812e+09,3.18679e+07,2.39548e+09,2.00143e+08,9.97558e+08,1.8259e+08
349, 30,8.14793e+09,1.91561e+09,3.4794e+09,2.50662e+09,2.63747e+07,2.16943e+09,1.7132e+08,8.3547e+08,1.52721e+08
350, 30,8.14895e+09,1.6698e+09,3.35657e+09,2.28763e+09,2.20002e+07,1.92522e+09,1.46128e+08,7.06678e+08,1.28944e+08
351, 30,8.0319e+09,1.21613e+09,3.27578e+09,2.05943e+09,1.86113e+07,1.64499e+09,1.26079e+08,6.09801e+08,1.10584e+08
352, 30,8.571e+09,1.02872e+09,3.34388e+09,1.81154e+09,1.63114e+07,1.32066e+09,1.12485e+08,5.46552e+08,9.77166e+07
353, 30,8.44488e+09,7.54784e+08,3.489e+09,2.08586e+09,2.1418e+07,1.55334e+09,1.39837e+08,7.15366e+08,1.27226e+08
354, 30,8.63461e+09,8.49647e+08,3.58546e+09,2.68872e+09,3.91189e+07,1.6566e+09,2.16556e+08,1.13104e+09,2.04437e+08
355, 30,8.62771e+09,1.14518e+09,3.64725e+09,3.28956e+09,4.98886e+07,1.65425e+09,2.60327e+08,1.41323e+09,2.69006e+08
356, 30,8.67051e+09,1.29317e+09,3.73387e+09,3.55505e+09,6.38336e+07,1.90357e+09,3.21298e+08,1.78391e+09,3.55179e+08
357, 30,8.40566e+09,1.43417e+09,3.73596e+09,3.83966e+09,8.23956e+07,2.07672e+09,3.97931e+08,2.17462e+09,3.90096e+08
358, 30,8.87794e+09,1.3476e+09,3.98233e+09,3.27358e+09,6.79768e+07,1.70501e+09,3.14869e+08,1.74577e+09,3.1438e+08
359, 30,9.33377e+09,1.39175e+09,4.07584e+09,2.87017e+09,5.74691e+07,1.54359e+09,2.64375e+08,1.45443e+09,2.58717e+08
