Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
207, 18,1.52309e+09,0,3.34131e+08,2.15048e+06,801426,2.46782e+06,1.07071e+08,9.97072e+07,7.47132e+07
208, 18,1.51835e+09,0,3.24823e+08,1.88682e+06,712123,2.24116e+06,9.82523e+07,9.211e+07,6.84225e+07
209, 18,1.52632e+09,0,3.27252e+08,2.22451e+06,784973,2.47997e+06,1.04772e+08,9.78849e+07,7.31868e+07
210, 18,1.58206e+09,0,3.36063e+08,3.28708e+06,925443,3.18829e+06,1.34663e+08,1.18555e+08,9.10238e+07
211, 18,1.6554e+09,0,3.44427e+08,3.77866e+06,864034,3.4226e+06,1.55381e+08,1.3271e+08,1.03122e+08
212, 18,1.74932e+09,0,3.55195e+08,4.5098e+06,607011,3.87427e+06,1.77907e+08,1.54158e+08,1.19618e+08
213, 18,1.83098e+09,0,3.74183e+08,4.92283e+06,435385,4.38241e+06,2.02487e+08,1.84127e+08,1.40219e+08
214, 18,1.93129e+09,0,3.92681e+08,4.48255e+06,392538,3.8667e+06,1.8058e+08,1.66086e+08,1.25445e+08
215, 18,1.98178e+09,0,4.14811e+08,4.08859e+06,307364,3.44645e+06,1.6193e+08,1.48389e+08,1.12642e+08
216, 18,1.95315e+09,0,4.18751e+08,3.72808e+06,244740,3.10063e+06,1.45288e+08,1.32776e+08,1.01201e+08
217, 19,1.85769e+09,0,4.1744e+08,3.39727e+06,205364,2.81452e+06,1.28854e+08,1.19524e+08,9.11774e+07
218, 19,1.7072e+09,0,4.05894e+08,3.08565e+06,178887,2.5569e+06,1.15114e+08,1.08305e+08,8.23878e+07
219, 19,1.6046e+09,0,3.89984e+08,2.77534e+06,162290,2.32412e+06,1.03842e+08,9.86289e+07,7.50402e+07
220, 19,1.61494e+09,0,3.78917e+08,2.4395e+06,150424,2.09725e+06,9.48955e+07,9.1042e+07,6.8942e+07
221, 19,1.62189e+09,0,3.81812e+08,2.7002e+06,173816,2.3485e+06,1.02213e+08,9.67462e+07,7.41903e+07
222, 19,1.67439e+09,0,3.91508e+08,3.56336e+06,233415,3.10356e+06,1.31276e+08,1.18098e+08,9.23836e+07
223, 19,1.75161e+09,0,3.90872e+08,4.14822e+06,309979,3.44139e+06,1.52962e+08,1.3247e+08,1.04465e+08
224, 19,1.84828e+09,0,3.99168e+08,4.6753e+06,460290,3.60197e+06,1.76471e+08,1.53737e+08,1.19794e+08
225, 19,1.92096e+09,0,4.08672e+08,4.96779e+06,591349,4.25592e+06,2.03449e+08,1.88459e+08,1.39747e+08
226, 19,1.98328e+09,0,4.24761e+08,4.43309e+06,557025,3.86375e+06,1.79696e+08,1.69893e+08,1.22774e+08
227, 19,2.01069e+09,0,4.29746e+08,3.99207e+06,524121,3.56239e+06,1.60513e+08,1.53477e+08,1.0883e+08
228, 19,1.96599e+09,0,4.2515e+08,3.60043e+06,493673,3.2926e+06,1.43517e+08,1.38352e+08,9.71261e+07
229, 20,1.86847e+09,0,4.08543e+08,3.2526e+06,465829,3.05243e+06,1.26009e+08,1.25038e+08,8.68799e+07
230, 20,1.71831e+09,0,3.87154e+08,2.92603e+06,439835,2.83641e+06,1.1313e+08,1.13467e+08,7.83201e+07
231, 20,1.60075e+09,0,3.62189e+08,2.60344e+06,415353,2.62582e+06,1.02088e+08,1.0375e+08,7.11668e+07
232, 20,1.57917e+09,0,3.49129e+08,2.27736e+06,392019,2.39769e+06,9.33953e+07,9.59504e+07,6.56971e+07
233, 20,1.55134e+09,0,3.54565e+08,2.38728e+06,484941,2.72072e+06,9.96945e+07,1.03029e+08,7.09613e+07
234, 20,1.60232e+09,0,3.62874e+08,3.03255e+06,582248,3.39369e+06,1.27898e+08,1.23185e+08,8.8956e+07
235, 20,1.66506e+09,0,3.68932e+08,3.28018e+06,607932,3.8703e+06,1.47321e+08,1.37464e+08,1.00512e+08
236, 20,1.74827e+09,0,3.75015e+08,4.05502e+06,630294,4.38888e+06,1.7176e+08,1.58946e+08,1.15119e+08
237, 20,1.81008e+09,0,3.96003e+08,4.53207e+06,379805,4.33405e+06,1.96231e+08,1.91218e+08,1.34827e+08
238, 20,1.88848e+09,0,4.16076e+08,4.10442e+06,360282,3.83585e+06,1.72662e+08,1.70608e+08,1.18269e+08
239, 20,1.9299e+09,0,4.27197e+08,3.72658e+06,340354,3.42247e+06,1.53581e+08,1.53164e+08,1.05498e+08
240, 20,1.90942e+09,0,4.19794e+08,3.39298e+06,321644,3.05973e+06,1.3745e+08,1.37778e+08,9.3534e+07
241, 21,1.84642e+09,0,4.07335e+08,3.04645e+06,303764,2.71885e+06,1.22188e+08,1.24384e+08,8.2997e+07
242, 21,1.72674e+09,0,3.87239e+08,2.72634e+06,287093,2.42352e+06,1.09895e+08,1.12318e+08,7.43676e+07
243, 21,1.63976e+09,0,3.66363e+08,2.43279e+06,271298,2.1565e+06,9.93706e+07,1.02065e+08,6.71985e+07
244, 21,1.64148e+09,0,3.58419e+08,2.153e+06,256072,1.89902e+06,9.10528e+07,9.38612e+07,6.15075e+07
245, 21,1.65384e+09,0,3.57223e+08,2.585e+06,295484,2.05993e+06,9.84491e+07,9.78968e+07,6.62851e+07
246, 21,1.7158e+09,0,3.63246e+08,3.5503e+06,398998,2.64972e+06,1.28986e+08,1.16246e+08,8.43662e+07
247, 21,1.80049e+09,0,3.71625e+08,3.86429e+06,401472,3.11336e+06,1.48828e+08,1.31769e+08,9.66955e+07
248, 21,1.88827e+09,0,3.87181e+08,4.03505e+06,465647,3.47153e+06,1.7295e+08,1.5381e+08,1.1236e+08
249, 21,1.96879e+09,0,4.00355e+08,4.55945e+06,676269,3.96605e+06,2.00894e+08,1.87116e+08,1.3079e+08
250, 21,2.05581e+09,0,4.16551e+08,3.89281e+06,643890,3.51442e+06,1.78125e+08,1.68964e+08,1.161e+08
251, 21,2.08163e+09,0,4.28026e+08,3.51795e+06,607442,3.17619e+06,1.60134e+08,1.53243e+08,1.04387e+08
252, 21,2.04397e+09,0,4.29441e+08,3.19082e+06,573313,2.88765e+06,1.44273e+08,1.39032e+08,9.40202e+07
253, 22,1.91217e+09,0,4.18092e+08,2.88942e+06,540777,2.63304e+06,1.30558e+08,1.26241e+08,8.48771e+07
254, 22,1.74232e+09,0,3.93714e+08,2.60371e+06,509724,2.40172e+06,1.1863e+08,1.14686e+08,7.68491e+07
255, 22,1.63197e+09,0,3.73289e+08,2.31632e+06,479268,2.18223e+06,1.08416e+08,1.04845e+08,6.99564e+07
256, 22,1.62008e+09,0,3.63358e+08,2.02417e+06,448128,1.95464e+06,9.98548e+07,9.69924e+07,6.43105e+07
257, 22,1.59992e+09,0,3.64289e+08,2.34138e+06,432860,2.14385e+06,1.07535e+08,1.03913e+08,6.97717e+07
258, 22,1.65413e+09,0,3.69994e+08,3.26223e+06,490985,2.73304e+06,1.38083e+08,1.25114e+08,8.65103e+07
259, 22,1.73011e+09,0,3.78119e+08,3.14757e+06,564146,3.04156e+06,1.58573e+08,1.39912e+08,9.90197e+07
260, 22,1.80887e+09,0,3.91419e+08,3.46048e+06,715820,3.39475e+06,1.82894e+08,1.6065e+08,1.13894e+08
261, 22,1.87413e+09,0,4.0424e+08,3.84401e+06,1.01053e+06,3.90273e+06,2.1078e+08,1.9159e+08,1.33328e+08
262, 22,1.94128e+09,0,4.17684e+08,3.43327e+06,900707,3.55216e+06,1.8708e+08,1.72484e+08,1.18319e+08
263, 22,1.95638e+09,0,4.25259e+08,3.12233e+06,816027,3.23033e+06,1.68279e+08,1.57312e+08,1.05725e+08
264, 22,1.90563e+09,0,4.27036e+08,2.83507e+06,749979,2.94421e+06,1.51883e+08,1.43121e+08,9.44745e+07
265, 23,1.81307e+09,0,4.21699e+08,2.56647e+06,690642,2.6801e+06,1.36988e+08,1.30415e+08,8.49059e+07
266, 23,1.66755e+09,0,4.19354e+08,2.3149e+06,636389,2.44657e+06,1.24453e+08,1.19097e+08,7.65737e+07
267, 23,1.57592e+09,0,3.92317e+08,2.07192e+06,591686,2.19557e+06,1.12379e+08,1.0869e+08,6.89705e+07
268, 23,1.56294e+09,0,3.7742e+08,1.82837e+06,553015,1.94711e+06,1.03453e+08,1.02021e+08,6.33667e+07
269, 23,1.56469e+09,0,3.71021e+08,2.1618e+06,568278,2.13205e+06,1.09635e+08,1.08743e+08,6.84968e+07
270, 23,1.63233e+09,0,3.73524e+08,3.14333e+06,598289,2.62896e+06,1.40343e+08,1.29092e+08,8.66355e+07
271, 23,1.72501e+09,0,3.78535e+08,4.00355e+06,654843,2.78459e+06,1.60871e+08,1.4418e+08,1.00177e+08
272, 23,1.80734e+09,0,3.92168e+08,4.52689e+06,787375,3.06356e+06,1.84674e+08,1.70226e+08,1.17698e+08
273, 23,1.85932e+09,0,4.09299e+08,4.65957e+06,1.18072e+06,3.65009e+06,2.11322e+08,2.03958e+08,1.37409e+08
274, 23,1.94389e+09,0,4.26376e+08,4.16238e+06,1.03591e+06,3.23299e+06,1.86922e+08,1.8299e+08,1.20175e+08
275, 23,1.99028e+09,0,4.33698e+08,3.73492e+06,924984,2.92405e+06,1.66771e+08,1.64796e+08,1.07533e+08
276, 23,1.94879e+09,0,4.2849e+08,3.35544e+06,840334,2.66169e+06,1.4933e+08,1.48753e+08,9.65702e+07
277, 24,1.82956e+09,0,4.22475e+08,3.00631e+06,774154,2.43276e+06,1.34378e+08,1.33754e+08,8.71213e+07
278, 24,1.66828e+09,0,4.0551e+08,2.67735e+06,715596,2.22768e+06,1.2129e+08,1.2107e+08,7.89355e+07
279, 24,1.55033e+09,0,3.86367e+08,2.35892e+06,662296,2.02548e+06,1.10107e+08,1.10417e+08,7.19507e+07
280, 24,1.54088e+09,0,3.729e+08,2.04598e+06,611660,1.80753e+06,1.00701e+08,1.01782e+08,6.63077e+07
281, 24,1.52801e+09,0,3.80168e+08,2.14453e+06,687013,1.95618e+06,1.06469e+08,1.08725e+08,7.05808e+07
282, 24,1.56044e+09,0,3.89358e+08,2.85362e+06,526588,2.58525e+06,1.3621e+08,1.32397e+08,8.85429e+07
283, 24,1.62262e+09,0,4.00242e+08,3.2771e+06,448195,3.01176e+06,1.55719e+08,1.47366e+08,1.00559e+08
284, 24,1.68972e+09,0,4.17626e+08,3.94704e+06,522452,3.38293e+06,1.80855e+08,1.68179e+08,1.15486e+08
285, 24,1.74065e+09,0,4.26721e+08,4.59029e+06,583761,3.70028e+06,2.09014e+08,1.98133e+08,1.3556e+08
286, 24,1.81225e+09,0,4.3924e+08,4.14127e+06,516642,3.38027e+06,1.85671e+08,1.78858e+08,1.20231e+08
287, 24,1.85566e+09,0,4.4808e+08,3.74674e+06,469777,3.08117e+06,1.66621e+08,1.61872e+08,1.0774e+08
288, 24,1.83775e+09,0,4.43462e+08,3.40691e+06,431959,2.81066e+06,1.50222e+08,1.4653e+08,9.67278e+07
289, 25,1.77707e+09,0,4.29174e+08,3.0923e+06,400909,2.51588e+06,1.35099e+08,1.32603e+08,8.69349e+07
290, 25,1.67076e+09,0,4.06751e+08,2.79592e+06,376031,2.27923e+06,1.2089e+08,1.2048e+08,7.84054e+07
291, 25,1.60943e+09,0,3.80724e+08,2.50281e+06,352193,2.06882e+06,1.09851e+08,1.09477e+08,7.11031e+07
292, 25,1.62307e+09,0,3.65651e+08,2.20997e+06,330660,1.86725e+06,1.00899e+08,1.00967e+08,6.56519e+07
293, 25,1.6348e+09,0,3.67313e+08,2.6185e+06,339699,1.99225e+06,1.09863e+08,1.06761e+08,7.06965e+07
294, 25,1.70483e+09,0,3.67505e+08,3.57276e+06,325462,2.42017e+06,1.44872e+08,1.28207e+08,8.8256e+07
295, 25,1.80898e+09,0,3.72776e+08,3.91535e+06,415166,2.59309e+06,1.64892e+08,1.43138e+08,1.0038e+08
296, 25,1.88718e+09,0,3.82867e+08,4.44932e+06,586622,2.98748e+06,1.85073e+08,1.62719e+08,1.14938e+08
297, 25,1.94294e+09,0,4.02953e+08,4.83551e+06,662765,3.58949e+06,2.10459e+08,1.95214e+08,1.33222e+08
298, 25,2.01791e+09,0,4.24184e+08,4.38612e+06,610563,3.26827e+06,1.84739e+08,1.74212e+08,1.18203e+08
299, 25,2.04707e+09,0,4.3905e+08,3.98977e+06,538383,2.96443e+06,1.63654e+08,1.55486e+08,1.05638e+08
300, 25,2.00802e+09,0,4.39664e+08,3.62288e+06,443342,2.69726e+06,1.45305e+08,1.38833e+08,9.44698e+07
301, 26,1.87983e+09,0,4.28113e+08,3.26964e+06,366071,2.4514e+06,1.29948e+08,1.24424e+08,8.47401e+07
302, 26,1.72855e+09,0,4.05148e+08,2.92119e+06,322286,2.21674e+06,1.16578e+08,1.12055e+08,7.62839e+07
303, 26,1.63204e+09,0,3.79929e+08,2.56698e+06,287679,2.00561e+06,1.05442e+08,1.01048e+08,6.89998e+07
304, 26,1.63515e+09,0,3.68653e+08,2.21453e+06,262204,1.80009e+06,9.62329e+07,9.28511e+07,6.31626e+07
305, 26,1.64033e+09,0,3.69089e+08,2.33372e+06,272787,2.00491e+06,1.04533e+08,9.752e+07,6.82043e+07
306, 26,1.70367e+09,0,3.7088e+08,3.1998e+06,366481,2.46481e+06,1.35079e+08,1.14226e+08,8.55841e+07
307, 26,1.78929e+09,0,3.74261e+08,3.68524e+06,377309,2.7517e+06,1.55036e+08,1.27931e+08,9.67628e+07
308, 26,1.88257e+09,0,3.82478e+08,4.50451e+06,405391,3.1096e+06,1.78504e+08,1.48077e+08,1.10646e+08
309, 26,1.9525e+09,0,3.92909e+08,4.91444e+06,479735,3.59162e+06,2.04704e+08,1.78302e+08,1.29683e+08
310, 26,2.05998e+09,0,3.99883e+08,4.48717e+06,449541,3.27487e+06,1.82938e+08,1.60118e+08,1.151e+08
311, 26,2.09527e+09,0,4.11076e+08,4.08446e+06,411745,3.00105e+06,1.64793e+08,1.4254e+08,1.02877e+08
312, 26,2.06322e+09,0,4.13643e+08,3.71211e+06,376049,2.75397e+06,1.47611e+08,1.27619e+08,9.24694e+07
313, 27,1.95621e+09,0,4.06822e+08,3.36369e+06,342793,2.52646e+06,1.3261e+08,1.1479e+08,8.32661e+07
314, 27,1.781e+09,0,3.87899e+08,3.0271e+06,311232,2.31627e+06,1.19343e+08,1.0366e+08,7.5618e+07
315, 27,1.64318e+09,0,3.69356e+08,2.69308e+06,281393,2.11543e+06,1.08255e+08,9.41701e+07,6.79767e+07
316, 27,1.61393e+09,0,3.65198e+08,2.34585e+06,254100,1.91497e+06,9.98354e+07,8.6564e+07,6.22057e+07
317, 27,1.61568e+09,0,3.74554e+08,2.42291e+06,240626,2.09179e+06,1.05525e+08,9.09841e+07,6.52069e+07
318, 27,1.67276e+09,0,3.76495e+08,3.1886e+06,221645,2.63236e+06,1.35993e+08,1.09968e+08,8.06523e+07
319, 27,1.7438e+09,0,3.83955e+08,3.6886e+06,224807,2.87621e+06,1.57266e+08,1.21688e+08,9.08694e+07
320, 27,1.83153e+09,0,3.98005e+08,4.04962e+06,407836,3.04348e+06,1.81009e+08,1.38195e+08,1.05737e+08
321, 27,1.88633e+09,0,4.06926e+08,4.627e+06,624565,3.52866e+06,2.09616e+08,1.65526e+08,1.24556e+08
322, 27,1.96948e+09,0,4.18439e+08,4.17166e+06,589530,3.1342e+06,1.85152e+08,1.48755e+08,1.10157e+08
323, 27,2.00719e+09,0,4.2457e+08,3.76205e+06,555245,2.83749e+06,1.65759e+08,1.33699e+08,9.82897e+07
324, 27,1.97637e+09,0,4.19512e+08,3.40081e+06,495468,2.58495e+06,1.49126e+08,1.20414e+08,8.83815e+07
325, 28,1.86441e+09,0,4.01089e+08,3.0695e+06,450935,2.35998e+06,1.34983e+08,1.08994e+08,7.97515e+07
326, 28,1.69822e+09,0,3.7939e+08,2.75746e+06,416854,2.15592e+06,1.22583e+08,9.86036e+07,7.19134e+07
327, 28,1.5972e+09,0,3.58999e+08,2.45363e+06,389267,1.96132e+06,1.11725e+08,8.98733e+07,6.54477e+07
328, 28,1.59959e+09,0,3.45388e+08,2.14855e+06,364736,1.75071e+06,1.0295e+08,8.29691e+07,6.02137e+07
329, 28,1.60937e+09,0,3.51102e+08,2.4679e+06,390601,1.76281e+06,1.09401e+08,8.78537e+07,6.55928e+07
330, 28,1.69634e+09,0,3.52737e+08,3.40687e+06,501057,2.18971e+06,1.41322e+08,1.05276e+08,8.28767e+07
331, 28,1.77089e+09,0,3.62216e+08,3.93829e+06,631462,2.54875e+06,1.63595e+08,1.19106e+08,9.5647e+07
332, 28,1.8563e+09,0,3.61559e+08,4.74164e+06,730030,3.02192e+06,1.88676e+08,1.38735e+08,1.11536e+08
333, 28,1.9153e+09,0,3.77552e+08,4.99636e+06,1.0852e+06,3.60055e+06,2.20506e+08,1.70226e+08,1.32953e+08
334, 28,1.98185e+09,0,3.94841e+08,4.39503e+06,1.03063e+06,3.2502e+06,1.97448e+08,1.53809e+08,1.18904e+08
335, 28,2.01146e+09,0,4.03449e+08,3.96959e+06,974980,2.97282e+06,1.77728e+08,1.39603e+08,1.06928e+08
336, 28,1.97409e+09,0,3.96926e+08,3.60983e+06,924329,2.72584e+06,1.60389e+08,1.26824e+08,9.65546e+07
337, 29,1.87151e+09,0,3.78343e+08,3.27615e+06,876785,2.49695e+06,1.4517e+08,1.15765e+08,8.76996e+07
338, 29,1.68024e+09,0,3.61783e+08,2.96282e+06,830967,2.27911e+06,1.32104e+08,1.05938e+08,7.98866e+07
339, 29,1.5464e+09,0,3.44769e+08,2.65455e+06,786718,2.04497e+06,1.20616e+08,9.71915e+07,7.29066e+07
340, 29,1.53039e+09,0,3.34785e+08,2.3436e+06,743786,1.80768e+06,1.11049e+08,9.01395e+07,6.71666e+07
341, 29,1.52296e+09,0,3.47772e+08,2.36342e+06,767829,1.97504e+06,1.15142e+08,9.82934e+07,7.34025e+07
342, 29,1.5654e+09,0,3.60177e+08,3.26133e+06,840105,2.59825e+06,1.44553e+08,1.20058e+08,9.19397e+07
343, 29,1.64911e+09,0,3.68117e+08,3.18446e+06,950189,2.84931e+06,1.63518e+08,1.36297e+08,1.03431e+08
344, 29,1.74021e+09,0,3.84023e+08,3.73752e+06,1.02375e+06,2.88548e+06,1.88766e+08,1.58042e+08,1.2048e+08
345, 29,1.79468e+09,0,3.98726e+08,4.49147e+06,1.18463e+06,3.2265e+06,2.19706e+08,1.92213e+08,1.40226e+08
346, 29,1.87364e+09,0,4.1419e+08,4.07441e+06,1.01042e+06,2.91485e+06,1.92865e+08,1.7424e+08,1.24424e+08
347, 29,1.89954e+09,0,4.2022e+08,3.70756e+06,853154,2.64487e+06,1.69961e+08,1.57764e+08,1.11017e+08
348, 29,1.87138e+09,0,4.24256e+08,3.3751e+06,748491,2.37853e+06,1.48351e+08,1.42819e+08,9.92185e+07
349, 30,1.78662e+09,0,4.14791e+08,3.06495e+06,633851,2.15276e+06,1.31961e+08,1.29575e+08,8.89449e+07
350, 30,1.65096e+09,0,3.95342e+08,2.76671e+06,534194,1.94801e+06,1.18252e+08,1.17488e+08,7.9788e+07
351, 30,1.54114e+09,0,3.80452e+08,2.46915e+06,444972,1.76134e+06,1.06918e+08,1.06915e+08,7.21956e+07
352, 30,1.53193e+09,0,3.75287e+08,2.17033e+06,373533,1.57505e+06,9.79623e+07,9.84682e+07,6.61012e+07
353, 30,1.50996e+09,0,3.731e+08,2.57262e+06,341858,1.78101e+06,1.03719e+08,1.0418e+08,7.06938e+07
354, 30,1.57904e+09,0,3.73778e+08,3.74108e+06,363680,2.38306e+06,1.34308e+08,1.26268e+08,8.86398e+07
355, 30,1.62483e+09,0,3.77545e+08,4.17873e+06,384519,3.01217e+06,1.53968e+08,1.43294e+08,1.02515e+08
356, 30,1.64308e+09,0,3.91966e+08,4.50197e+06,424424,3.83472e+06,1.74579e+08,1.68349e+08,1.17239e+08
357, 30,1.64872e+09,0,4.02692e+08,5.16533e+06,472841,4.52659e+06,1.93688e+08,2.04334e+08,1.35027e+08
358, 30,1.67183e+09,0,4.07985e+08,4.62309e+06,430021,4.09562e+06,1.6819e+08,1.82413e+08,1.18356e+08
359, 30,1.68675e+09,0,4.15186e+08,4.14916e+06,395801,3.70244e+06,1.47603e+08,1.63868e+08,1.04914e+08
360, 30,1.62491e+09,0,4.17886e+08,3.72638e+06,365529,3.35821e+06,1.30536e+08,1.47967e+08,9.32513e+07
361, 31,1.55301e+09,0,4.05903e+08,3.33378e+06,337273,3.04493e+06,1.16422e+08,1.33076e+08,8.32656e+07
362, 31,1.45309e+09,0,3.82777e+08,2.95291e+06,310678,2.7434e+06,1.04505e+08,1.19963e+08,7.4575e+07
363, 31,1.39366e+09,0,3.60958e+08,2.59195e+06,285289,2.47626e+06,9.45782e+07,1.09171e+08,6.71454e+07
364, 31,1.41758e+09,0,3.5156e+08,2.238e+06,260622,2.22068e+06,8.63282e+07,1.00316e+08,6.12044e+07
365, 31,1.41857e+09,0,3.44685e+08,2.45651e+06,260275,2.35034e+06,9.26981e+07,1.06212e+08,6.4869e+07
366, 31,1.49278e+09,0,3.40151e+08,3.25238e+06,296640,2.96926e+06,1.23185e+08,1.27454e+08,8.21887e+07
367, 31,1.52081e+09,0,3.47728e+08,4.03918e+06,343529,3.66728e+06,1.41769e+08,1.44504e+08,9.31428e+07
368, 31,1.55744e+09,0,3.60655e+08,5.09355e+06,391984,4.46963e+06,1.63468e+08,1.69094e+08,1.07386e+08
369, 31,1.58075e+09,0,3.76459e+08,5.68762e+06,470179,5.07021e+06,1.8568e+08,2.01488e+08,1.24255e+08
370, 31,1.64776e+09,0,3.94177e+08,5.10765e+06,444247,4.48544e+06,1.60024e+08,1.80431e+08,1.07256e+08
371, 31,1.68754e+09,0,4.08249e+08,4.64863e+06,417522,4.00122e+06,1.40269e+08,1.61563e+08,9.45068e+07
372, 31,1.68311e+09,0,4.1747e+08,4.24094e+06,393319,3.57756e+06,1.2434e+08,1.44784e+08,8.41849e+07
373, 32,1.64213e+09,0,4.22032e+08,3.85362e+06,370579,3.19716e+06,1.10812e+08,1.29326e+08,7.54062e+07
374, 32,1.54486e+09,0,4.11891e+08,3.47399e+06,348964,2.85886e+06,9.92936e+07,1.15807e+08,6.79895e+07
375, 32,1.47768e+09,0,3.96162e+08,3.08972e+06,327993,2.55376e+06,8.99879e+07,1.04589e+08,6.15567e+07
376, 32,1.50957e+09,0,3.91454e+08,2.6878e+06,307444,2.2564e+06,8.2498e+07,9.71243e+07,5.72183e+07
377, 32,1.4737e+09,0,3.89118e+08,3.07718e+06,325285,2.51267e+06,8.86787e+07,1.01719e+08,6.27795e+07
378, 32,1.51485e+09,0,3.94215e+08,4.43573e+06,331056,3.17329e+06,1.15614e+08,1.20604e+08,8.01785e+07
379, 32,1.56921e+09,0,3.97984e+08,4.68681e+06,421949,3.54893e+06,1.32148e+08,1.33671e+08,9.05662e+07
380, 32,1.61811e+09,0,4.20779e+08,5.34783e+06,504747,4.06202e+06,1.52678e+08,1.50971e+08,1.02051e+08
381, 32,1.65412e+09,0,4.3127e+08,6.63177e+06,772252,4.22898e+06,1.75854e+08,1.80352e+08,1.19103e+08
382, 32,1.71892e+09,0,4.37385e+08,5.94696e+06,710574,3.88366e+06,1.49552e+08,1.61433e+08,1.02301e+08
383, 32,1.76793e+09,0,4.37279e+08,5.30771e+06,630131,3.5512e+06,1.31037e+08,1.46079e+08,8.96113e+07
384, 32,1.76625e+09,0,4.29655e+08,4.73525e+06,553838,3.25648e+06,1.16559e+08,1.31824e+08,7.95506e+07
385, 33,1.73892e+09,0,4.15595e+08,4.2058e+06,494931,2.97754e+06,1.03884e+08,1.19124e+08,7.13798e+07
386, 33,1.64244e+09,0,3.94172e+08,3.69657e+06,451559,2.71267e+06,9.35259e+07,1.07791e+08,6.44942e+07
387, 33,1.5878e+09,0,3.69489e+08,3.19023e+06,416822,2.46154e+06,8.47145e+07,9.81159e+07,5.87626e+07
388, 33,1.61847e+09,0,3.57856e+08,2.69191e+06,388374,2.20754e+06,7.74008e+07,9.04217e+07,5.41917e+07
389, 33,1.62509e+09,0,3.56264e+08,3.01603e+06,419369,2.3609e+06,8.4456e+07,9.73591e+07,5.9167e+07
390, 33,1.67602e+09,0,3.57958e+08,4.02462e+06,545584,3.04318e+06,1.13771e+08,1.17804e+08,7.64717e+07
391, 33,1.72514e+09,0,3.65438e+08,4.44936e+06,623390,3.44933e+06,1.31743e+08,1.31926e+08,8.64845e+07
392, 33,1.78199e+09,0,3.74043e+08,4.6563e+06,679792,3.79431e+06,1.53703e+08,1.52085e+08,1.01485e+08
393, 33,1.80776e+09,0,3.86404e+08,5.74501e+06,872453,4.26563e+06,1.7498e+08,1.79976e+08,1.15779e+08
394, 33,1.86634e+09,0,3.87684e+08,5.08047e+06,775603,3.77876e+06,1.48483e+08,1.60432e+08,9.83492e+07
395, 33,1.88328e+09,0,3.88642e+08,4.57362e+06,685359,3.38438e+06,1.29852e+08,1.43773e+08,8.60115e+07
396, 33,1.85083e+09,0,3.8139e+08,4.12589e+06,605045,3.06353e+06,1.15216e+08,1.2834e+08,7.62669e+07
397, 34,1.76938e+09,0,3.65713e+08,3.70921e+06,535383,2.78051e+06,1.03217e+08,1.15471e+08,6.83356e+07
398, 34,1.6568e+09,0,3.4208e+08,3.31078e+06,476364,2.52577e+06,9.32209e+07,1.04055e+08,6.15896e+07
399, 34,1.59043e+09,0,3.2457e+08,2.93273e+06,427388,2.27989e+06,8.44249e+07,9.45072e+07,5.59801e+07
400, 34,1.59543e+09,0,3.18875e+08,2.56602e+06,385469,2.01807e+06,7.76962e+07,8.72407e+07,5.14631e+07
401, 34,1.57704e+09,0,3.18394e+08,3.11754e+06,396311,2.32535e+06,8.64074e+07,9.36959e+07,5.78148e+07
402, 34,1.60082e+09,0,3.20831e+08,4.92299e+06,342770,3.03616e+06,1.15808e+08,1.1246e+08,7.52156e+07
403, 34,1.65464e+09,0,3.26732e+08,5.83309e+06,368484,3.33254e+06,1.33561e+08,1.25773e+08,8.53178e+07
404, 34,1.70475e+09,0,3.32308e+08,6.56068e+06,454555,3.58834e+06,1.54931e+08,1.45396e+08,9.82645e+07
405, 34,1.68827e+09,0,3.44131e+08,5.3291e+06,596449,4.15317e+06,1.77998e+08,1.76692e+08,1.13117e+08
406, 34,1.74443e+09,0,3.60733e+08,4.81619e+06,543952,3.57397e+06,1.5203e+08,1.55984e+08,9.66809e+07
407, 34,1.76922e+09,0,3.71176e+08,4.3768e+06,490019,3.134e+06,1.33401e+08,1.39869e+08,8.50446e+07
408, 34,1.74228e+09,0,3.64793e+08,3.96788e+06,440759,2.81453e+06,1.17978e+08,1.26113e+08,7.55307e+07
409, 35,1.67472e+09,0,3.57704e+08,3.58232e+06,399807,2.5419e+06,1.05368e+08,1.13973e+08,6.78009e+07
410, 35,1.56779e+09,0,3.3806e+08,3.2089e+06,364155,2.29923e+06,9.47954e+07,1.03561e+08,6.128e+07
411, 35,1.48902e+09,0,3.20171e+08,2.88211e+06,332873,2.07441e+06,8.59362e+07,9.46286e+07,5.56686e+07
412, 35,1.50711e+09,0,3.15259e+08,2.52151e+06,298499,1.85546e+06,7.88256e+07,8.70405e+07,5.12623e+07
413, 35,1.48055e+09,0,3.12283e+08,3.04548e+06,346500,1.87175e+06,8.50538e+07,9.26907e+07,5.58136e+07
414, 35,1.54425e+09,0,3.13285e+08,4.36558e+06,350979,2.41193e+06,1.13976e+08,1.13395e+08,7.25145e+07
415, 35,1.59399e+09,0,3.1555e+08,4.66338e+06,380667,2.82544e+06,1.33136e+08,1.24694e+08,8.36372e+07
416, 35,1.67705e+09,0,3.2544e+08,4.80154e+06,377190,3.47205e+06,1.56604e+08,1.46177e+08,9.96005e+07
