Month,Year,Biomass_FG_0,Biomass_FG_1,Biomass_FG_2,Biomass_FG_3,Biomass_FG_4,Biomass_FG_5,Biomass_FG_6,Biomass_FG_7,Biomass_FG_8
180, 15,6.22904e+09,8.59423e+08,2.06224e+09,5.86319e+06,1.09246e+07,6.84271e+06,1.10621e+08,3.66502e+08,9.50584e+07
181, 16,5.99883e+09,8.92377e+08,2.00348e+09,4.8463e+06,9.02398e+06,5.18901e+06,9.112e+07,3.0905e+08,7.94251e+07
182, 16,5.70006e+09,8.95712e+08,1.95324e+09,4.04528e+06,6.79372e+06,4.23639e+06,7.51695e+07,2.62171e+08,6.71214e+07
183, 16,5.57354e+09,8.10443e+08,1.89257e+09,3.34256e+06,4.49857e+06,3.55394e+06,6.38871e+07,2.27381e+08,5.79248e+07
184, 16,5.85525e+09,7.30771e+08,1.94438e+09,2.80929e+06,3.38479e+06,3.09248e+06,5.62116e+07,2.07505e+08,5.07752e+07
185, 16,5.74781e+09,7.0609e+08,1.92786e+09,4.03077e+06,4.95731e+06,4.23068e+06,6.7626e+07,2.49703e+08,5.90669e+07
186, 16,5.71154e+09,7.45753e+08,1.95237e+09,7.81978e+06,7.74553e+06,7.60711e+06,1.04666e+08,3.56322e+08,9.17852e+07
187, 16,5.7332e+09,8.00592e+08,1.93935e+09,1.02008e+07,1.00066e+07,9.52402e+06,1.35539e+08,4.44097e+08,1.13386e+08
188, 16,5.71216e+09,8.98639e+08,1.92879e+09,1.55923e+07,1.21718e+07,1.16178e+07,1.69041e+08,5.49989e+08,1.51203e+08
189, 16,5.63976e+09,1.02961e+09,1.84407e+09,1.7295e+07,1.44496e+07,1.47984e+07,2.08592e+08,6.7553e+08,1.92634e+08
190, 16,5.71943e+09,1.13725e+09,1.82174e+09,1.15213e+07,9.28952e+06,1.06367e+07,1.64611e+08,5.23406e+08,1.46137e+08
191, 16,5.66344e+09,1.105e+09,1.80486e+09,8.92742e+06,7.33152e+06,8.20291e+06,1.37021e+08,4.26849e+08,1.21481e+08
192, 16,5.3536e+09,1.06702e+09,1.76423e+09,7.00022e+06,5.87345e+06,6.36952e+06,1.11313e+08,3.55409e+08,9.85027e+07
193, 17,5.1045e+09,1.01345e+09,1.7014e+09,5.50788e+06,4.67255e+06,5.26921e+06,9.18547e+07,2.94383e+08,8.07989e+07
194, 17,4.92054e+09,8.61034e+08,1.64218e+09,4.38511e+06,3.76922e+06,4.3367e+06,7.59466e+07,2.47295e+08,6.57219e+07
195, 17,4.8352e+09,7.78874e+08,1.61606e+09,3.54418e+06,2.96916e+06,3.64156e+06,6.22878e+07,2.13509e+08,5.47871e+07
196, 17,5.03412e+09,6.66633e+08,1.65201e+09,2.93118e+06,2.39802e+06,3.12122e+06,5.43232e+07,1.90531e+08,4.75483e+07
197, 17,5.06296e+09,5.00714e+08,1.61072e+09,4.65353e+06,3.00307e+06,4.25042e+06,6.27536e+07,2.25145e+08,5.72322e+07
198, 17,5.30647e+09,5.0475e+08,1.69798e+09,9.7574e+06,5.8726e+06,8.08041e+06,9.7888e+07,3.45418e+08,9.11358e+07
199, 17,5.46612e+09,5.39554e+08,1.78287e+09,1.12005e+07,9.44206e+06,1.138e+07,1.28106e+08,4.52231e+08,1.19432e+08
200, 17,5.37075e+09,6.24534e+08,1.87851e+09,1.46989e+07,1.33194e+07,1.58111e+07,1.65371e+08,5.74276e+08,1.49902e+08
201, 17,5.31854e+09,7.12527e+08,1.87678e+09,2.19656e+07,1.67548e+07,1.87987e+07,2.1856e+08,7.32812e+08,1.81823e+08
202, 17,5.4144e+09,8.27484e+08,1.97521e+09,1.51482e+07,1.17137e+07,1.29163e+07,1.72112e+08,5.93432e+08,1.43497e+08
203, 17,5.57022e+09,8.34218e+08,1.95884e+09,1.21186e+07,9.41627e+06,1.06049e+07,1.38417e+08,4.88711e+08,1.15327e+08
204, 17,5.64026e+09,8.65545e+08,1.94966e+09,9.18844e+06,7.5746e+06,8.7774e+06,1.09875e+08,4.14074e+08,9.28786e+07
205, 18,5.51783e+09,8.5319e+08,1.89936e+09,6.99472e+06,6.27165e+06,7.24568e+06,8.84915e+07,3.50458e+08,7.47101e+07
206, 18,5.41365e+09,7.68189e+08,1.83935e+09,5.5359e+06,5.13962e+06,6.03468e+06,7.10824e+07,2.92661e+08,5.98696e+07
207, 18,5.39715e+09,7.33534e+08,1.79739e+09,4.48987e+06,4.22403e+06,5.04504e+06,6.06754e+07,2.56415e+08,4.90919e+07
208, 18,5.76174e+09,7.04914e+08,1.839e+09,3.7485e+06,3.42939e+06,4.27452e+06,5.3472e+07,2.30734e+08,4.25111e+07
209, 18,5.53342e+09,6.54688e+08,1.73307e+09,4.9793e+06,5.47096e+06,5.11656e+06,6.27338e+07,2.75467e+08,5.43299e+07
210, 18,5.57581e+09,6.88629e+08,1.72001e+09,1.13606e+07,1.00902e+07,7.99441e+06,1.0087e+08,4.04113e+08,8.86356e+07
211, 18,5.49431e+09,6.89292e+08,1.78913e+09,1.60875e+07,1.52159e+07,1.03366e+07,1.36744e+08,5.19598e+08,1.15196e+08
212, 18,5.36271e+09,7.25812e+08,1.83141e+09,1.89418e+07,1.88452e+07,1.2204e+07,1.75218e+08,6.50789e+08,1.41182e+08
213, 18,5.1178e+09,8.48349e+08,1.86844e+09,1.89398e+07,2.05656e+07,1.38746e+07,2.22897e+08,8.41142e+08,1.70843e+08
214, 18,5.30156e+09,8.6867e+08,1.98866e+09,1.42622e+07,1.61628e+07,1.17363e+07,1.69397e+08,6.52169e+08,1.32909e+08
215, 18,5.35702e+09,8.53395e+08,2.05203e+09,1.1402e+07,1.2659e+07,1.0249e+07,1.40435e+08,5.26739e+08,1.09198e+08
216, 18,5.3789e+09,9.34584e+08,2.03538e+09,9.19169e+06,1.03365e+07,8.91221e+06,1.16814e+08,4.35512e+08,9.02128e+07
217, 19,5.27823e+09,9.99472e+08,2.01257e+09,7.37571e+06,8.68017e+06,7.70688e+06,9.80758e+07,3.59571e+08,7.3527e+07
218, 19,5.11162e+09,9.49967e+08,1.91964e+09,6.11042e+06,7.37147e+06,6.60911e+06,8.12525e+07,3.00239e+08,6.17812e+07
219, 19,5.01223e+09,8.72572e+08,1.83198e+09,5.06655e+06,6.36811e+06,5.69644e+06,7.02558e+07,2.5317e+08,5.3233e+07
220, 19,5.23344e+09,8.93061e+08,1.83912e+09,4.23205e+06,5.5846e+06,4.82493e+06,6.16645e+07,2.21677e+08,4.74531e+07
221, 19,5.11105e+09,6.95177e+08,1.77393e+09,4.49621e+06,8.5149e+06,5.99897e+06,7.04377e+07,2.60474e+08,5.88187e+07
222, 19,5.20672e+09,6.72167e+08,1.75306e+09,8.24422e+06,1.53393e+07,8.26435e+06,1.08111e+08,3.83305e+08,9.06746e+07
223, 19,5.30233e+09,6.94771e+08,1.82096e+09,1.11693e+07,2.3872e+07,1.01201e+07,1.39348e+08,4.81395e+08,1.18879e+08
224, 19,5.18783e+09,7.31642e+08,1.79062e+09,1.49023e+07,3.14521e+07,1.22292e+07,1.7028e+08,5.91359e+08,1.40191e+08
225, 19,4.90874e+09,8.59126e+08,1.77204e+09,1.54182e+07,2.7011e+07,1.26547e+07,2.1629e+08,7.21088e+08,1.779e+08
226, 19,5.00871e+09,9.80185e+08,1.75419e+09,1.02297e+07,1.85187e+07,9.73845e+06,1.6778e+08,5.70751e+08,1.39245e+08
227, 19,5.07913e+09,9.90575e+08,1.74094e+09,8.19609e+06,1.48244e+07,7.17256e+06,1.36577e+08,4.65608e+08,1.13534e+08
228, 19,5.06864e+09,9.70043e+08,1.71171e+09,6.53717e+06,1.19304e+07,5.68804e+06,1.12e+08,3.86773e+08,9.406e+07
229, 20,4.99738e+09,8.72724e+08,1.72579e+09,5.2581e+06,9.23597e+06,4.66676e+06,9.43627e+07,3.30573e+08,7.83531e+07
230, 20,4.86812e+09,7.7711e+08,1.67652e+09,4.2773e+06,7.33095e+06,3.81445e+06,7.96145e+07,2.82513e+08,6.5917e+07
231, 20,4.85116e+09,6.76207e+08,1.62914e+09,3.50645e+06,6.03142e+06,3.09192e+06,6.81804e+07,2.48352e+08,5.70464e+07
232, 20,5.1763e+09,6.38262e+08,1.64093e+09,2.95372e+06,5.09442e+06,2.46732e+06,5.95543e+07,2.18998e+08,5.04065e+07
233, 20,5.24331e+09,5.71074e+08,1.64044e+09,4.05688e+06,7.20377e+06,3.76419e+06,6.93572e+07,2.68874e+08,6.01579e+07
234, 20,5.31659e+09,5.52976e+08,1.6779e+09,8.31689e+06,1.25556e+07,6.38743e+06,1.10691e+08,4.02285e+08,9.78985e+07
235, 20,5.3716e+09,5.86556e+08,1.71063e+09,1.23229e+07,1.79732e+07,8.476e+06,1.47737e+08,5.20231e+08,1.26967e+08
236, 20,5.49749e+09,6.4296e+08,1.70437e+09,1.39006e+07,2.253e+07,1.02035e+07,1.85688e+08,6.60592e+08,1.59782e+08
237, 20,5.38608e+09,7.66245e+08,1.67036e+09,1.24473e+07,2.38645e+07,1.25233e+07,2.28526e+08,8.38257e+08,1.91585e+08
238, 20,5.64078e+09,7.78114e+08,1.73728e+09,9.01979e+06,1.49604e+07,9.44532e+06,1.80308e+08,6.79541e+08,1.554e+08
239, 20,5.93051e+09,7.87034e+08,1.80762e+09,6.8743e+06,1.15853e+07,7.89786e+06,1.45038e+08,5.58373e+08,1.26862e+08
240, 20,6.09099e+09,8.12602e+08,1.88137e+09,5.32865e+06,8.60263e+06,6.44183e+06,1.19737e+08,4.74909e+08,1.06116e+08
241, 21,6.0827e+09,7.82771e+08,1.95106e+09,4.29085e+06,6.75965e+06,5.07496e+06,9.8002e+07,4.02878e+08,8.94129e+07
242, 21,6.08682e+09,6.90992e+08,1.95561e+09,3.50732e+06,5.18029e+06,3.96895e+06,7.9744e+07,3.39198e+08,7.4809e+07
243, 21,6.10361e+09,6.65294e+08,1.94673e+09,2.9023e+06,4.11243e+06,3.34989e+06,6.73038e+07,2.89928e+08,6.42362e+07
244, 21,6.49367e+09,7.25442e+08,2.00466e+09,2.43592e+06,3.47385e+06,2.89625e+06,5.89554e+07,2.51746e+08,5.57668e+07
245, 21,6.43404e+09,6.82122e+08,1.96303e+09,3.83922e+06,5.75076e+06,4.09234e+06,7.14606e+07,3.00308e+08,6.87393e+07
246, 21,6.48743e+09,7.37867e+08,1.97633e+09,7.96949e+06,1.18738e+07,7.02041e+06,1.12555e+08,4.4385e+08,1.05436e+08
247, 21,6.31622e+09,7.75063e+08,2.05286e+09,1.16516e+07,1.80891e+07,1.07907e+07,1.47312e+08,5.57653e+08,1.37769e+08
248, 21,6.24151e+09,8.87382e+08,2.0264e+09,1.52454e+07,2.26852e+07,1.45105e+07,1.88407e+08,6.68088e+08,1.6646e+08
249, 21,5.97797e+09,9.70031e+08,1.95528e+09,1.75717e+07,2.7506e+07,1.75339e+07,2.33324e+08,8.10848e+08,2.01947e+08
250, 21,5.98951e+09,1.15231e+09,1.96221e+09,1.17863e+07,2.03311e+07,1.26566e+07,1.74217e+08,6.16331e+08,1.57476e+08
251, 21,5.96219e+09,1.16979e+09,1.91904e+09,9.22559e+06,1.60618e+07,1.05058e+07,1.40735e+08,4.80357e+08,1.27357e+08
252, 21,5.86409e+09,1.19997e+09,1.85775e+09,7.26336e+06,1.27627e+07,8.84697e+06,1.13392e+08,3.79273e+08,1.00968e+08
253, 22,5.69352e+09,1.05472e+09,1.76793e+09,5.16912e+06,1.02186e+07,7.49961e+06,8.91789e+07,3.00604e+08,8.1475e+07
254, 22,5.35551e+09,9.7687e+08,1.68851e+09,4.02907e+06,8.36044e+06,6.10172e+06,7.47467e+07,2.46915e+08,6.60068e+07
255, 22,5.13279e+09,8.22389e+08,1.64991e+09,3.34524e+06,6.85357e+06,5.05496e+06,6.44805e+07,2.02068e+08,5.5809e+07
256, 22,5.3458e+09,7.8288e+08,1.7029e+09,2.84414e+06,5.3885e+06,4.16898e+06,5.6983e+07,1.76368e+08,4.80994e+07
257, 22,5.16863e+09,6.55193e+08,1.72551e+09,4.44813e+06,7.17002e+06,5.1312e+06,6.90315e+07,2.13525e+08,5.95159e+07
258, 22,5.07197e+09,6.46085e+08,1.7472e+09,9.03701e+06,1.26627e+07,9.23125e+06,1.11573e+08,3.31297e+08,9.82984e+07
259, 22,5.03584e+09,6.79193e+08,1.80935e+09,1.20379e+07,1.56935e+07,1.11991e+07,1.42904e+08,4.37921e+08,1.23654e+08
260, 22,4.94249e+09,7.386e+08,1.736e+09,1.24996e+07,1.97985e+07,1.30483e+07,1.8303e+08,5.65924e+08,1.49411e+08
261, 22,4.8819e+09,7.517e+08,1.74662e+09,1.66137e+07,2.32523e+07,1.50089e+07,2.30397e+08,7.15009e+08,1.88261e+08
262, 22,5.2001e+09,7.81138e+08,1.76516e+09,1.27018e+07,1.84381e+07,9.6848e+06,1.7968e+08,5.50955e+08,1.4243e+08
263, 22,5.45239e+09,7.99108e+08,1.79567e+09,1.01848e+07,1.48829e+07,7.32504e+06,1.44797e+08,4.45714e+08,1.15629e+08
264, 22,5.61883e+09,8.5159e+08,1.81534e+09,8.43723e+06,1.17695e+07,5.90668e+06,1.16647e+08,3.6656e+08,9.25587e+07
265, 23,5.66049e+09,7.98887e+08,1.8554e+09,6.85654e+06,9.87231e+06,4.87893e+06,9.34185e+07,3.07431e+08,7.42482e+07
266, 23,5.55398e+09,7.98313e+08,1.84285e+09,5.50907e+06,8.13592e+06,3.9898e+06,7.66989e+07,2.53823e+08,6.15465e+07
267, 23,5.5449e+09,6.79565e+08,1.83936e+09,4.48885e+06,6.85857e+06,3.32225e+06,6.50404e+07,2.14092e+08,5.27455e+07
268, 23,5.88265e+09,5.95719e+08,1.89833e+09,3.77335e+06,6.01467e+06,2.693e+06,5.70663e+07,1.86969e+08,4.61651e+07
269, 23,5.90981e+09,5.94811e+08,1.93351e+09,5.33168e+06,9.59853e+06,4.11821e+06,6.87118e+07,2.28036e+08,5.896e+07
270, 23,5.96478e+09,6.73623e+08,1.97538e+09,1.17653e+07,1.83106e+07,7.80545e+06,1.10998e+08,3.58158e+08,9.54096e+07
271, 23,5.91814e+09,7.67401e+08,2.05341e+09,1.44618e+07,2.25014e+07,1.09677e+07,1.46921e+08,4.64343e+08,1.2805e+08
272, 23,5.86567e+09,8.33755e+08,2.15136e+09,1.70538e+07,2.65744e+07,1.47057e+07,1.83987e+08,5.80057e+08,1.55725e+08
273, 23,5.73275e+09,8.90035e+08,2.13558e+09,1.93418e+07,3.11315e+07,1.59487e+07,2.24305e+08,7.20469e+08,1.88271e+08
274, 23,5.8244e+09,9.55459e+08,2.22709e+09,1.11798e+07,2.46985e+07,1.223e+07,1.6809e+08,5.69206e+08,1.42662e+08
275, 23,5.97543e+09,9.35832e+08,2.24166e+09,8.66566e+06,1.17792e+07,9.91424e+06,1.3476e+08,4.73743e+08,1.14774e+08
276, 23,5.81245e+09,1.00191e+09,2.2416e+09,6.72453e+06,9.30304e+06,8.24263e+06,1.08308e+08,4.0265e+08,9.37976e+07
277, 24,5.4959e+09,1.05134e+09,2.21919e+09,5.32496e+06,7.20482e+06,6.82355e+06,8.74417e+07,3.44158e+08,7.68209e+07
278, 24,5.17128e+09,9.56865e+08,2.16103e+09,4.258e+06,5.64003e+06,5.53598e+06,7.07983e+07,2.90707e+08,6.27573e+07
279, 24,4.97398e+09,8.37987e+08,2.04058e+09,3.4546e+06,4.7804e+06,4.4883e+06,5.9799e+07,2.49521e+08,5.32365e+07
280, 24,5.1967e+09,8.30839e+08,2.00421e+09,2.83072e+06,4.16097e+06,3.73525e+06,5.27824e+07,2.20137e+08,4.71072e+07
281, 24,4.98779e+09,6.10453e+08,1.97492e+09,3.84865e+06,5.26661e+06,4.80231e+06,6.2269e+07,2.68738e+08,5.86477e+07
282, 24,4.89883e+09,5.63856e+08,1.93332e+09,8.69003e+06,9.95638e+06,9.03098e+06,9.55173e+07,4.09928e+08,8.8956e+07
283, 24,4.82163e+09,5.61917e+08,1.91978e+09,1.20172e+07,1.36821e+07,1.28585e+07,1.25101e+08,5.22754e+08,1.14304e+08
284, 24,4.86213e+09,5.63686e+08,1.90353e+09,1.35851e+07,1.80968e+07,1.53249e+07,1.60979e+08,6.7004e+08,1.4975e+08
285, 24,4.76334e+09,6.44093e+08,1.8868e+09,1.51248e+07,2.47256e+07,1.73714e+07,2.04623e+08,8.44374e+08,1.878e+08
286, 24,4.93594e+09,7.39962e+08,1.89358e+09,1.09826e+07,1.8479e+07,1.24815e+07,1.6198e+08,6.66679e+08,1.47109e+08
287, 24,5.08065e+09,8.1245e+08,1.901e+09,8.89594e+06,1.56476e+07,1.04536e+07,1.3561e+08,5.40578e+08,1.19048e+08
288, 24,5.00538e+09,8.63931e+08,1.9215e+09,7.15164e+06,1.36423e+07,8.62996e+06,1.12261e+08,4.49269e+08,9.67687e+07
289, 25,4.86398e+09,9.08541e+08,1.88695e+09,5.61283e+06,1.19256e+07,7.04818e+06,9.38897e+07,3.71336e+08,7.89196e+07
290, 25,4.77192e+09,8.87493e+08,1.84731e+09,4.36123e+06,1.03774e+07,5.63677e+06,7.84452e+07,3.09114e+08,6.55479e+07
291, 25,4.88025e+09,7.367e+08,1.80182e+09,3.42342e+06,8.41429e+06,4.65341e+06,6.71829e+07,2.65009e+08,5.57732e+07
292, 25,5.2287e+09,7.12278e+08,1.83289e+09,2.77426e+06,7.08603e+06,3.99615e+06,5.95806e+07,2.3434e+08,4.90771e+07
293, 25,5.19221e+09,4.8266e+08,1.87675e+09,4.10583e+06,9.14665e+06,4.81725e+06,7.2809e+07,2.82371e+08,6.16179e+07
294, 25,5.35766e+09,4.95388e+08,1.94429e+09,9.03451e+06,1.25538e+07,7.48228e+06,1.14812e+08,4.31255e+08,9.34325e+07
295, 25,5.38338e+09,5.59402e+08,2.05524e+09,1.15055e+07,1.32459e+07,1.0142e+07,1.43342e+08,5.52489e+08,1.20156e+08
296, 25,5.18329e+09,7.56285e+08,2.0922e+09,1.31279e+07,1.64145e+07,1.14305e+07,1.73775e+08,6.83708e+08,1.50459e+08
297, 25,4.9853e+09,8.29617e+08,2.08286e+09,1.60144e+07,2.21941e+07,1.31464e+07,2.15095e+08,8.31112e+08,1.81008e+08
298, 25,5.04047e+09,9.43244e+08,2.15807e+09,1.16449e+07,1.57056e+07,1.00126e+07,1.63434e+08,6.63504e+08,1.3853e+08
299, 25,5.136e+09,9.61359e+08,2.14138e+09,9.34144e+06,1.3457e+07,8.04386e+06,1.34467e+08,5.35022e+08,1.11697e+08
300, 25,5.18238e+09,8.97311e+08,2.09733e+09,7.32034e+06,1.15745e+07,6.55752e+06,1.11245e+08,4.38469e+08,9.15812e+07
301, 26,5.06495e+09,8.52728e+08,2.04098e+09,5.40993e+06,1.0003e+07,5.47512e+06,9.33723e+07,3.61146e+08,7.53265e+07
302, 26,4.87291e+09,8.05932e+08,1.97962e+09,4.05999e+06,8.74057e+06,4.46372e+06,7.9046e+07,3.01705e+08,6.3779e+07
303, 26,4.78105e+09,7.6275e+08,1.89873e+09,3.09733e+06,7.74786e+06,3.71356e+06,6.78382e+07,2.55102e+08,5.48736e+07
304, 26,5.00508e+09,7.02463e+08,1.93598e+09,2.47846e+06,6.77196e+06,3.13856e+06,5.9884e+07,2.23428e+08,4.84483e+07
305, 26,4.96891e+09,5.80109e+08,1.96236e+09,3.38648e+06,1.05153e+07,4.04645e+06,7.18236e+07,2.79866e+08,6.04988e+07
306, 26,5.05687e+09,6.13594e+08,1.9795e+09,6.46758e+06,1.60891e+07,7.06108e+06,1.1468e+08,4.16155e+08,9.53931e+07
307, 26,5.14602e+09,6.46412e+08,2.01637e+09,9.18474e+06,2.09351e+07,8.98437e+06,1.5172e+08,5.31844e+08,1.1994e+08
308, 26,5.16886e+09,7.33581e+08,2.01749e+09,1.27156e+07,3.1567e+07,1.29107e+07,1.95573e+08,6.6206e+08,1.54214e+08
309, 26,5.10931e+09,7.88642e+08,1.93548e+09,1.57546e+07,4.19383e+07,1.77784e+07,2.57149e+08,8.28918e+08,2.0218e+08
310, 26,5.44613e+09,8.52161e+08,1.95777e+09,1.13309e+07,2.57071e+07,1.29878e+07,2.04259e+08,6.33116e+08,1.6299e+08
311, 26,5.72432e+09,8.64084e+08,1.9588e+09,8.77878e+06,1.81213e+07,9.78817e+06,1.65117e+08,5.07497e+08,1.3539e+08
312, 26,5.96312e+09,8.82867e+08,1.91394e+09,7.12832e+06,1.3322e+07,7.48425e+06,1.37001e+08,4.09962e+08,1.13489e+08
313, 27,6.09262e+09,9.04697e+08,1.90801e+09,5.56634e+06,9.80099e+06,6.166e+06,1.13682e+08,3.36809e+08,9.50747e+07
314, 27,6.08575e+09,8.6902e+08,1.87468e+09,3.7802e+06,7.24001e+06,5.17864e+06,9.52523e+07,2.8658e+08,7.91851e+07
315, 27,6.15094e+09,8.18004e+08,1.85968e+09,2.94357e+06,5.79973e+06,4.43299e+06,8.19234e+07,2.48953e+08,6.71676e+07
316, 27,6.48767e+09,8.44273e+08,1.9182e+09,2.44165e+06,4.85816e+06,3.82394e+06,7.22012e+07,2.1962e+08,5.88522e+07
317, 27,6.25966e+09,7.82436e+08,1.90691e+09,3.48588e+06,7.00814e+06,5.1241e+06,8.2581e+07,2.64104e+08,6.91856e+07
318, 27,6.09498e+09,7.78262e+08,1.85264e+09,7.3878e+06,1.41338e+07,7.95309e+06,1.22956e+08,4.07801e+08,1.06777e+08
319, 27,5.85808e+09,7.41454e+08,1.89083e+09,1.09604e+07,1.68199e+07,1.10903e+07,1.50962e+08,5.07716e+08,1.36816e+08
320, 27,5.77699e+09,8.22889e+08,1.91845e+09,1.31028e+07,1.88413e+07,1.46586e+07,1.85648e+08,6.39345e+08,1.68693e+08
321, 27,5.72626e+09,8.82708e+08,1.90541e+09,1.62467e+07,2.80227e+07,1.50739e+07,2.25667e+08,8.05104e+08,2.10242e+08
322, 27,5.80508e+09,9.49477e+08,1.93631e+09,1.24741e+07,2.19934e+07,9.69859e+06,1.69328e+08,6.24705e+08,1.6526e+08
323, 27,5.94675e+09,9.57854e+08,1.92488e+09,9.8089e+06,1.74529e+07,6.66369e+06,1.37691e+08,5.0709e+08,1.33673e+08
324, 27,5.85499e+09,1.01154e+09,1.90663e+09,7.71304e+06,1.38849e+07,4.9708e+06,1.13276e+08,4.21725e+08,1.09877e+08
325, 28,5.64881e+09,1.01937e+09,1.8521e+09,6.00213e+06,1.08372e+07,3.89374e+06,9.49137e+07,3.52252e+08,9.0744e+07
326, 28,5.4039e+09,9.74793e+08,1.80855e+09,4.70196e+06,8.23002e+06,3.11915e+06,7.92095e+07,2.97598e+08,7.61315e+07
327, 28,5.34247e+09,8.42077e+08,1.75358e+09,3.7805e+06,6.14116e+06,2.62194e+06,6.7693e+07,2.56521e+08,6.49516e+07
328, 28,5.6335e+09,7.69502e+08,1.76123e+09,3.16021e+06,4.98803e+06,2.25025e+06,5.96868e+07,2.22657e+08,5.56682e+07
329, 28,5.78325e+09,5.72496e+08,1.79121e+09,3.47747e+06,6.17007e+06,2.98039e+06,6.95145e+07,2.65206e+08,6.8677e+07
330, 28,6.00217e+09,5.62335e+08,1.84326e+09,7.49092e+06,1.16322e+07,5.48524e+06,1.10427e+08,4.10468e+08,1.0869e+08
331, 28,5.99408e+09,6.941e+08,1.92519e+09,1.02463e+07,1.66064e+07,6.81705e+06,1.43634e+08,5.20541e+08,1.4385e+08
332, 28,5.90617e+09,7.88973e+08,1.91152e+09,1.36146e+07,2.27725e+07,9.30669e+06,1.82978e+08,6.64606e+08,1.82253e+08
333, 28,5.60632e+09,8.69408e+08,1.78081e+09,1.32325e+07,2.85126e+07,1.29765e+07,2.24557e+08,8.31383e+08,2.13919e+08
334, 28,5.60785e+09,8.33007e+08,1.76019e+09,1.04319e+07,2.43243e+07,9.90647e+06,1.64343e+08,6.33e+08,1.55953e+08
335, 28,5.56523e+09,7.78627e+08,1.79848e+09,8.31911e+06,2.09062e+07,7.97737e+06,1.2902e+08,5.18002e+08,1.22517e+08
336, 28,5.44223e+09,7.12155e+08,1.80546e+09,6.37352e+06,1.77604e+07,5.97922e+06,1.03527e+08,4.24164e+08,9.77619e+07
337, 29,5.26388e+09,6.74246e+08,1.79492e+09,4.88011e+06,1.46056e+07,4.35889e+06,8.45255e+07,3.36792e+08,7.74664e+07
338, 29,4.90723e+09,6.27898e+08,1.78273e+09,3.77035e+06,1.14908e+07,3.3886e+06,6.97618e+07,2.80457e+08,6.18437e+07
339, 29,4.77071e+09,5.67492e+08,1.71724e+09,2.8759e+06,9.26129e+06,2.75048e+06,5.88461e+07,2.40489e+08,5.08188e+07
340, 29,4.99772e+09,5.6267e+08,1.74629e+09,2.12528e+06,7.65413e+06,2.33788e+06,5.17669e+07,2.13474e+08,4.42877e+07
341, 29,4.79003e+09,4.74967e+08,1.69773e+09,4.49623e+06,9.83871e+06,3.04267e+06,6.41716e+07,2.68113e+08,5.57061e+07
342, 29,4.84139e+09,4.81147e+08,1.6158e+09,6.62856e+06,1.54017e+07,5.34453e+06,1.04328e+08,4.07879e+08,9.03626e+07
343, 29,4.67965e+09,5.60085e+08,1.6239e+09,9.22493e+06,2.02164e+07,8.86971e+06,1.43648e+08,5.03134e+08,1.27372e+08
344, 29,4.64067e+09,6.70804e+08,1.60458e+09,1.27042e+07,2.05115e+07,1.31701e+07,1.93471e+08,6.22183e+08,1.60521e+08
345, 29,4.42247e+09,7.35543e+08,1.44929e+09,1.55199e+07,2.16959e+07,1.69817e+07,2.23749e+08,7.29929e+08,1.89892e+08
346, 29,4.41934e+09,7.58886e+08,1.43355e+09,1.20497e+07,1.76325e+07,1.12252e+07,1.57248e+08,5.22137e+08,1.39168e+08
347, 29,4.45521e+09,7.43252e+08,1.44743e+09,9.99127e+06,1.4633e+07,8.9974e+06,1.21907e+08,4.11424e+08,1.10133e+08
348, 29,4.47281e+09,6.65967e+08,1.49438e+09,8.52442e+06,1.22083e+07,7.44638e+06,9.7775e+07,3.29485e+08,8.50063e+07
349, 30,4.38479e+09,6.23497e+08,1.56438e+09,7.26261e+06,9.84974e+06,6.2175e+06,8.10447e+07,2.74489e+08,6.72936e+07
350, 30,4.29111e+09,5.40087e+08,1.61456e+09,6.23029e+06,7.94238e+06,5.27715e+06,6.78114e+07,2.32982e+08,5.45706e+07
351, 30,4.23629e+09,4.80313e+08,1.65994e+09,5.4172e+06,6.49375e+06,4.53242e+06,5.81043e+07,2.00906e+08,4.49436e+07
352, 30,4.54565e+09,4.61942e+08,1.73091e+09,4.26658e+06,5.65024e+06,4.01793e+06,5.10901e+07,1.76543e+08,3.89154e+07
353, 30,4.49446e+09,4.59128e+08,1.60736e+09,4.57036e+06,7.24058e+06,4.99039e+06,6.3488e+07,2.11667e+08,4.93293e+07
354, 30,4.59416e+09,4.86158e+08,1.61764e+09,8.31399e+06,1.11293e+07,7.72165e+06,1.03829e+08,3.15717e+08,8.07705e+07
355, 30,4.60426e+09,5.77999e+08,1.57874e+09,1.11254e+07,1.62726e+07,1.11235e+07,1.39418e+08,4.02722e+08,1.04091e+08
356, 30,4.6614e+09,7.0925e+08,1.56868e+09,1.36505e+07,1.96439e+07,1.28777e+07,1.80447e+08,4.98305e+08,1.25218e+08
357, 30,4.3668e+09,7.97404e+08,1.49891e+09,1.8296e+07,2.45539e+07,1.55487e+07,2.27647e+08,6.27214e+08,1.5125e+08
358, 30,4.3313e+09,8.25949e+08,1.45597e+09,1.17661e+07,1.77818e+07,1.11158e+07,1.54811e+08,4.59425e+08,1.04721e+08
359, 30,4.40598e+09,8.39513e+08,1.45718e+09,9.57254e+06,1.37586e+07,9.03887e+06,1.20856e+08,3.59201e+08,8.14923e+07
